import_time,store_id,store_name,product_id,product_name,spec,realtimeprice,category,tags,icon,分割线,store_id,store_name,product_id,product_name,spec,category,tags,realtimeprice,icon,相似度分数
2018/3/1,47090,沃尔玛-宝山万达店,2004749398,新疆香梨 ,10个 约1.2kg,15.1,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555416,新疆核桃 500±,50g/份,休闲零食,,22.9,,0.2
2018/3/1,47090,沃尔玛-宝山万达店,2004749398,新疆香梨 ,10个 约1.2kg,15.1,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010782903,客归新疆哈密酥酥枣,168g,休闲零食,,3.5,,0.2
2018/3/1,47090,沃尔玛-宝山万达店,2003935568,昶裕隆 包装广东菜心 ,300g,7.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553135,肉皮（包装） ,100g,蛋品杂粮,,9.9,,0.22
2018/3/1,47090,沃尔玛-宝山万达店,2003935568,昶裕隆 包装广东菜心 ,300g,7.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2007613122,康师傅包装饮用水 ,1.5L,酒水饮料,,1.7,,0.18
2018/3/1,47090,沃尔玛-宝山万达店,2003935568,昶裕隆 包装广东菜心 ,300g,7.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553294,康师傅包装饮用水 ,550ML*12,酒水饮料,,8,,0.18
2018/3/1,47090,沃尔玛-宝山万达店,2009480148,木瓜,600g,13.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010654975,舒肤佳童趣装木瓜香型沐浴露 ,400ml,清洁美妆,,26.9,,0.38
2018/3/1,47090,沃尔玛-宝山万达店,2009480148,木瓜,600g,13.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554741,蓝月亮芦荟洗手液 ,500g*2/瓶,清洁美妆,,19.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2009480148,木瓜,600g,13.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010411067,伊利褐色炭烧风味发酵乳,200g,日配冷藏,,6,,0
2018/3/1,47090,沃尔玛-宝山万达店,2003593391,比利时进口 啤梨 ,1盒 约600g,23.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.25
2018/3/1,47090,沃尔玛-宝山万达店,2003593391,比利时进口 啤梨 ,1盒 约600g,23.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555400,进口佳丽果,700g/份,新鲜水果,,19.8,,0.2
2018/3/1,47090,沃尔玛-宝山万达店,2003593391,比利时进口 啤梨 ,1盒 约600g,23.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555204,进口红宝石西柚,400g±50g/份,新鲜水果,,12.8,,0.15
2018/3/1,47090,沃尔玛-宝山万达店,2004749410,水晶梨 ,4个 约1kg,6.3,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008557037,皇冠水晶梨（bravo） ,2个装/盒,新鲜水果,,5.9,,0.47
2018/3/1,47090,沃尔玛-宝山万达店,2004749410,水晶梨 ,4个 约1kg,6.3,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008065925,华浦阳光独立水晶紫薯仔,450g/袋,休闲零食,,14,,0.37
2018/3/1,47090,沃尔玛-宝山万达店,2004749410,水晶梨 ,4个 约1kg,6.3,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554498,湾仔码头水晶汤圆黑芝麻 ,300g,海报促销,,18.9,,0.36
2018/3/1,47090,沃尔玛-宝山万达店,2006800810,水晶红富士 ,4个 约1kg,18.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006817487,陕西红富士900±,100g/份,新鲜水果,,16,,0.59
2018/3/1,47090,沃尔玛-宝山万达店,2006800810,水晶红富士 ,4个 约1kg,18.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008165790,山东红富士900±,100g/份,新鲜水果,,11.9,,0.59
2018/3/1,47090,沃尔玛-宝山万达店,2006800810,水晶红富士 ,4个 约1kg,18.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008557037,皇冠水晶梨（bravo） ,2个装/盒,新鲜水果,,5.9,,0.25
2018/3/1,47090,沃尔玛-宝山万达店,2006170391,油麦菜,500g,6.3,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554397,油麦菜,400g/份,时令蔬菜,,5.38,,1
2018/3/1,47090,沃尔玛-宝山万达店,2006170391,油麦菜,500g,6.3,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010365623,清净园淳昌酸甜辣椒酱,170g,粮油调味,,13.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2006170391,油麦菜,500g,6.3,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006492678,苏菲温柔肌纤巧230日用卫生巾 ,20P,日用百货,,34.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2003582237,牛油果 ,1个 约120g,7.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553264,牛油果150±,30g/个,新鲜水果,,14.9,,0.72
2018/3/1,47090,沃尔玛-宝山万达店,2003582237,牛油果 ,1个 约120g,7.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010330722,淳萃牛油果润损伤修护洗发水,400ml,清洁美妆,,38,,0.51
2018/3/1,47090,沃尔玛-宝山万达店,2003582237,牛油果 ,1个 约120g,7.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2012149727,蒙牛冠益乳藜麦燕麦牛油果 ,100g*3,日配冷藏,,17.7,,0.5
2018/3/1,47090,沃尔玛-宝山万达店,2011402029,生菜1把,300g,3.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553727,生菜(bravo）,400g/份,时令蔬菜,,7.5,,0.68
2018/3/1,47090,沃尔玛-宝山万达店,2011402029,生菜1把,300g,3.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008743562,苏菲丝薄柔滑护垫（无香型） ,40片,清洁美妆,,6.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2011402029,生菜1把,300g,3.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008766532,伊利高钙奶 ,250ml*24,日配冷藏,,55.8,,0
2018/3/1,47090,沃尔玛-宝山万达店,2004749571,白萝卜,1.5kg,8.1,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555478,白萝卜,850g±100/根,时令蔬菜,活动期间(02.12-02.12)每人限购10件,2.99,,1
2018/3/1,47090,沃尔玛-宝山万达店,2004749571,白萝卜,1.5kg,8.1,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2011094916,田趣枸杞甲级 ,200g,蛋品杂粮,,22.8,,0
2018/3/1,47090,沃尔玛-宝山万达店,2004749571,白萝卜,1.5kg,8.1,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006816124,黑人专研护龈牙刷软毛,,日用百货,,13.5,,0
2018/3/1,47090,沃尔玛-宝山万达店,2004749539,皇冠蜜梨 ,4个 约1.2kg,10,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008557037,皇冠水晶梨（bravo） ,2个装/盒,新鲜水果,,5.9,,0.31
2018/3/1,47090,沃尔玛-宝山万达店,2004749539,皇冠蜜梨 ,4个 约1.2kg,10,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555227,皇冠丹麦曲奇（饼干） ,90g,休闲零食,,10.5,,0.26
2018/3/1,47090,沃尔玛-宝山万达店,2004749539,皇冠蜜梨 ,4个 约1.2kg,10,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554515,皇冠丹麦曲奇（饼干） ,908g,休闲零食,,97,,0.26
2018/3/1,47090,沃尔玛-宝山万达店,2003118419,神丹 鲜鹌鹑蛋,24枚 210g,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554974,家乐氏香脆麦米片 ,205g,酒水饮料,,25.8,,0
2018/3/1,47090,沃尔玛-宝山万达店,2003118419,神丹 鲜鹌鹑蛋,24枚 210g,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2009490407,力士菁油染烫修护柔亮洗发乳 ,750ml,清洁美妆,,59.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2003118419,神丹 鲜鹌鹑蛋,24枚 210g,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2007631697,橙奈儿100%脐橙汁 ,1L,酒水饮料,活动期间(02.07-02.15)每人限购9999件,12.8,,0
2018/3/1,47090,沃尔玛-宝山万达店,2006706354,神丹 鹌鹑皮蛋,24枚 168g,18.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008309298,黑人专研护龈双支特惠装牙膏 ,120g*2,海报促销,,33.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2006706354,神丹 鹌鹑皮蛋,24枚 168g,18.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2011197801,香满园芝麻油,400ml,粮油调味,,22.5,,0
2018/3/1,47090,沃尔玛-宝山万达店,2006706354,神丹 鹌鹑皮蛋,24枚 168g,18.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010538073,安井仿蟹柳 130±,20g/包,日配冷藏,,5.5,,0
2018/3/1,47090,沃尔玛-宝山万达店,2011469636,精品金桔,500g,10.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555392,小金桔800±,50g/份,新鲜水果,活动期间(02.07-02.13)每人限购10件,14.9,,0.59
2018/3/1,47090,沃尔玛-宝山万达店,2011469636,精品金桔,500g,10.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2009910624,立白新金桔洗洁精 ,5.0kg,清洁美妆,,34.9,,0.48
2018/3/1,47090,沃尔玛-宝山万达店,2011469636,精品金桔,500g,10.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006825486,立白新金桔洗洁精 ,1290g,日用百货,,12.5,,0.48
2018/3/1,47090,沃尔玛-宝山万达店,2011469604,美国进口橙,1kg,24.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553776,劲仔小鱼(香辣味),50g,海报促销,,6.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2011469604,美国进口橙,1kg,24.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010174722,蓝月亮自然亮白增艳洗衣液,1kg,日用百货,,16.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2011469604,美国进口橙,1kg,24.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010945224,碧润迷你加湿器白色 BR-01,,日用百货,,39,,0
2018/3/1,47090,沃尔玛-宝山万达店,2011206286,草莓(盒装) ,250g,23.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006817052,盒装草莓 盒,,新鲜水果,,22.99,,1
2018/3/1,47090,沃尔玛-宝山万达店,2011206286,草莓(盒装) ,250g,23.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2009417537,维达盒装纸面巾 ,130抽*3盒,日用百货,,22.9,,0.46
2018/3/1,47090,沃尔玛-宝山万达店,2011206286,草莓(盒装) ,250g,23.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553343,徐福记草莓酥 ,184g,休闲零食,,10.9,,0.45
2018/3/1,47090,沃尔玛-宝山万达店,2005650077,莴笋 1根约,1kg,5.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2007510441,清风乐逸古龙清香手帕纸 ,12包,日用百货,,8.6,,0
2018/3/1,47090,沃尔玛-宝山万达店,2005650077,莴笋 1根约,1kg,5.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010111011,乌江下饭菜开胃菜,300g,粮油调味,,11.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2005650077,莴笋 1根约,1kg,5.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010484919,康师傅茉莉果茶,500ml+50ml,酒水饮料,,2.6,,0
2018/3/1,47090,沃尔玛-宝山万达店,2005942546,蛇果 ,1kg,20.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006493085,丹夫华夫饼奶油烘烤糕点 ,168g,休闲零食,,10.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2005942546,蛇果 ,1kg,20.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2009589033,斑布软抽,135mm,日用百货,,19.9,,0
2018/3/1,47090,沃尔玛-宝山万达店,2005942546,蛇果 ,1kg,20.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006493126,意大利之花甜型起泡葡萄酒 ,750ml,酒水饮料,,59,,0
2018/3/1,47090,沃尔玛-宝山万达店,2011347393,袋装杏鲍菇,490g,6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555463,杏鲍菇450±,50g/份,时令蔬菜,,6.9,,0.52
2018/3/1,47090,沃尔玛-宝山万达店,2011347393,袋装杏鲍菇,490g,6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2011681653,袋装冰糖橙 1±,0.1kg,新鲜水果,活动期间(02.07-02.13)每人限购10件,11.99,,0.52
2018/3/1,47090,沃尔玛-宝山万达店,2011347393,袋装杏鲍菇,490g,6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008480660,悠自在袋装牙签,200支YYQ001,日用百货,,2.5,,0.38
2018/3/1,47090,沃尔玛-宝山万达店,2011055726,袋装虫草花,280g,15.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553802,鲜虫草花,200g/份,时令蔬菜,,8.9,,0.66
2018/3/1,47090,沃尔玛-宝山万达店,2011055726,袋装虫草花,280g,15.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2011681653,袋装冰糖橙 1±,0.1kg,新鲜水果,活动期间(02.07-02.13)每人限购10件,11.99,,0.57
2018/3/1,47090,沃尔玛-宝山万达店,2011055726,袋装虫草花,280g,15.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008480660,悠自在袋装牙签,200支YYQ001,日用百货,,2.5,,0.42
2018/3/1,47090,沃尔玛-宝山万达店,2006170403,袋装香菇 ,250g,6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006817371,香菇（干）,250g/份,蛋品杂粮,活动期间(02.07-02.13)每人限购10件,25.9,,0.63
2018/3/1,47090,沃尔玛-宝山万达店,2006170403,袋装香菇 ,250g,6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2011681653,袋装冰糖橙 1±,0.1kg,新鲜水果,活动期间(02.07-02.13)每人限购10件,11.99,,0.59
2018/3/1,47090,沃尔玛-宝山万达店,2006170403,袋装香菇 ,250g,6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008480660,悠自在袋装牙签,200支YYQ001,日用百货,,2.5,,0.43
2018/3/1,47090,沃尔玛-宝山万达店,2006800813,西州蜜瓜,2kg,33.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554044,白蜜瓜1.5±,0.2kg/份,新鲜水果,,22.9,,0.57
2018/3/1,47090,沃尔玛-宝山万达店,2006800813,西州蜜瓜,2kg,33.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2009849280,西周蜜瓜1.5±,0.3kg/份,新鲜水果,,39.9,,0.53
2018/3/1,47090,沃尔玛-宝山万达店,2006800813,西州蜜瓜,2kg,33.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2009910852,清至Trident清爽蜜瓜无糖口香糖 ,54g,休闲零食,,10.5,,0.36
2018/3/1,47090,沃尔玛-宝山万达店,2004749573,西红柿,3个 约550g,4.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2011287780,塑包西红柿面,1000g,粮油调味,,10.5,,0.62
2018/3/1,47090,沃尔玛-宝山万达店,2004749573,西红柿,3个 约550g,4.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555482,本地西红柿700±,50g/份,时令蔬菜,,6.9,,0.56
2018/3/1,47090,沃尔玛-宝山万达店,2004749573,西红柿,3个 约550g,4.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2011322798,康师傅西红柿鸡蛋打卤面,101g*5 101G*5,粮油调味,,11.5,,0.48
2018/3/1,47090,沃尔玛-宝山万达店,2004749531,进口 加力果,500g,11.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.33
2018/3/1,47090,沃尔玛-宝山万达店,2004749531,进口 加力果,500g,11.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555400,进口佳丽果,700g/份,新鲜水果,,19.8,,0.27
2018/3/1,47090,沃尔玛-宝山万达店,2004749531,进口 加力果,500g,11.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555204,进口红宝石西柚,400g±50g/份,新鲜水果,,12.8,,0.2
2018/3/1,47090,沃尔玛-宝山万达店,2003137938,进口 柠檬 ,1个 约80g,6.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554388,国产柠檬,90g/个,新鲜水果,,2.9,,0.64
2018/3/1,47090,沃尔玛-宝山万达店,2003137938,进口 柠檬 ,1个 约80g,6.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2007510283,锐澳听柠檬味,500ml/听,酒水饮料,,7.9,,0.51
2018/3/1,47090,沃尔玛-宝山万达店,2003137938,进口 柠檬 ,1个 约80g,6.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006492920,农夫山泉茶π柠檬红茶 ,500ml,酒水饮料,,4.8,,0.5
2018/3/1,47090,沃尔玛-宝山万达店,2009091878,进口 橙 ,1盒 约1.2kg,44,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.62
2018/3/1,47090,沃尔玛-宝山万达店,2009091878,进口 橙 ,1盒 约1.2kg,44,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555400,进口佳丽果,700g/份,新鲜水果,,19.8,,0.51
2018/3/1,47090,沃尔玛-宝山万达店,2009091878,进口 橙 ,1盒 约1.2kg,44,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555204,进口红宝石西柚,400g±50g/份,新鲜水果,,12.8,,0.38
2018/3/1,47090,沃尔玛-宝山万达店,2004749588,进口 精品火龙果 ,3个 约1.3kg,16.3,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555210,红心火龙果500±,50g/份,新鲜水果,,16.99,,0.5
2018/3/1,47090,沃尔玛-宝山万达店,2004749588,进口 精品火龙果 ,3个 约1.3kg,16.3,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555205,白心火龙果500±,50g/份,新鲜水果,,6.9,,0.48
2018/3/1,47090,沃尔玛-宝山万达店,2004749588,进口 精品火龙果 ,3个 约1.3kg,16.3,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553933,圣牧有机奶精品装 ,200ml*12,日配冷藏,,39.9,,0.26
2018/3/1,47090,沃尔玛-宝山万达店,2004761579,进口 红提 ,500g,15.6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555409,红提,750g/份,新鲜水果,,26.9,,0.89
2018/3/1,47090,沃尔玛-宝山万达店,2004761579,进口 红提 ,500g,15.6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.29
2018/3/1,47090,沃尔玛-宝山万达店,2004761579,进口 红提 ,500g,15.6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555400,进口佳丽果,700g/份,新鲜水果,,19.8,,0.23
2018/3/1,47090,沃尔玛-宝山万达店,2009491061,进口 红肉火龙果 ,3个 约1.3kg,40.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555210,红心火龙果500±,50g/份,新鲜水果,,16.99,,0.45
2018/3/1,47090,沃尔玛-宝山万达店,2009491061,进口 红肉火龙果 ,3个 约1.3kg,40.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555205,白心火龙果500±,50g/份,新鲜水果,,6.9,,0.43
2018/3/1,47090,沃尔玛-宝山万达店,2009491061,进口 红肉火龙果 ,3个 约1.3kg,40.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.2
2018/3/1,47090,沃尔玛-宝山万达店,2003138311,进口菠萝,1个 约1kg（暂不提供切片服务）,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010175196,芬宝菠萝果酱,285g,粮油调味,,22.9,,0.4
2018/3/1,47090,沃尔玛-宝山万达店,2003138311,进口菠萝,1个 约1kg（暂不提供切片服务）,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2009086022,喜之郎菠萝维C果冻爽 ,150ml,休闲零食,,2.5,,0.38
2018/3/1,47090,沃尔玛-宝山万达店,2003138311,进口菠萝,1个 约1kg（暂不提供切片服务）,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.36
2018/3/1,47090,沃尔玛-宝山万达店,2011687721,进口 蓝莓 ,500g（125g*4）,50,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555206,蓝莓 /,1盒,新鲜水果,活动期间(02.12-02.12)每人限购10件,13.9,,0.89
2018/3/1,47090,沃尔玛-宝山万达店,2011687721,进口 蓝莓 ,500g（125g*4）,50,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2009885374,金双谷蓝莓汁 ,1L,酒水饮料,,12.9,,0.63
2018/3/1,47090,沃尔玛-宝山万达店,2011687721,进口 蓝莓 ,500g（125g*4）,50,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2011620262,大马邦蓝莓汁饮料 ,1.5L,酒水饮料,,15.9,,0.61
2018/3/1,47090,沃尔玛-宝山万达店,2010078280,进口 蓝莓(盒装),125g,12.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555206,蓝莓 /,1盒,新鲜水果,活动期间(02.12-02.12)每人限购10件,13.9,,0.67
2018/3/1,47090,沃尔玛-宝山万达店,2010078280,进口 蓝莓(盒装),125g,12.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006817052,盒装草莓 盒,,新鲜水果,,22.99,,0.51
2018/3/1,47090,沃尔玛-宝山万达店,2010078280,进口 蓝莓(盒装),125g,12.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2009885374,金双谷蓝莓汁 ,1L,酒水饮料,,12.9,,0.47
2018/3/1,47090,沃尔玛-宝山万达店,2007926327,进口 超甜蕉,700g,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.29
2018/3/1,47090,沃尔玛-宝山万达店,2007926327,进口 超甜蕉,700g,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555400,进口佳丽果,700g/份,新鲜水果,,19.8,,0.23
2018/3/1,47090,沃尔玛-宝山万达店,2007926327,进口 超甜蕉,700g,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555204,进口红宝石西柚,400g±50g/份,新鲜水果,,12.8,,0.18
2018/3/1,47090,沃尔玛-宝山万达店,2006904837,进口黑布林 ,500g,20.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.32
2018/3/1,47090,沃尔玛-宝山万达店,2006904837,进口黑布林 ,500g,20.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555400,进口佳丽果,700g/份,新鲜水果,,19.8,,0.27
2018/3/1,47090,沃尔玛-宝山万达店,2006904837,进口黑布林 ,500g,20.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555204,进口红宝石西柚,400g±50g/份,新鲜水果,,12.8,,0.2
2018/3/1,47090,沃尔玛-宝山万达店,2005446637,进口 龙眼,500g,10.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555393,泰国龙眼,500g/份,新鲜水果,,9.99,,0.63
2018/3/1,47090,沃尔玛-宝山万达店,2005446637,进口 龙眼,500g,10.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.35
2018/3/1,47090,沃尔玛-宝山万达店,2005446637,进口 龙眼,500g,10.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555400,进口佳丽果,700g/份,新鲜水果,,19.8,,0.29
2018/3/1,47090,沃尔玛-宝山万达店,2010849758,都乐山东富士苹果. ,4个 约1kg,18.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006825397,都乐100%葡萄汁 ,250ml,酒水饮料,,5.5,,0.36
2018/3/1,47090,沃尔玛-宝山万达店,2010849758,都乐山东富士苹果. ,4个 约1kg,18.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006825396,都乐100%橙汁 ,250ml,酒水饮料,,5.5,,0.36
2018/3/1,47090,沃尔玛-宝山万达店,2010849758,都乐山东富士苹果. ,4个 约1kg,18.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2011214156,金富士特浓牛乳饼,500g,休闲零食,,14.6,,0.32
2018/3/1,47090,沃尔玛-宝山万达店,2004749528,都乐进口 香蕉 6根,1kg,14.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555207,进口香蕉,1kg/份,新鲜水果,,10.9,,0.67
2018/3/1,47090,沃尔玛-宝山万达店,2004749528,都乐进口 香蕉 6根,1kg,14.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006825397,都乐100%葡萄汁 ,250ml,酒水饮料,,5.5,,0.43
2018/3/1,47090,沃尔玛-宝山万达店,2004749528,都乐进口 香蕉 6根,1kg,14.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006825396,都乐100%橙汁 ,250ml,酒水饮料,,5.5,,0.43
2018/3/1,47090,沃尔玛-宝山万达店,2003138070,都乐 金菠萝 ,1个 约1kg（暂不提供切片服务）,16.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006825397,都乐100%葡萄汁 ,250ml,酒水饮料,,5.5,,0.45
2018/3/1,47090,沃尔玛-宝山万达店,2003138070,都乐 金菠萝 ,1个 约1kg（暂不提供切片服务）,16.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006825396,都乐100%橙汁 ,250ml,酒水饮料,,5.5,,0.45
